Name,SMILES,Cation_SMILES,Anion_SMILES,Reduction Potential (V),Oxidation Potential (V),ECW (V)
"3-(3-((3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)thio)propyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",Cn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.555404639994086,2.363283040000678,3.918687679994764
1-methyl-3-(2-phenylethyl)-1H-imidazolium hexafluorophosphate,Cn1cc[n+](CCc2ccccc2)c1.F[P-](F)(F)(F)(F)F,Cn1cc[n+](CCc2ccccc2)c1,F[P-](F)(F)(F)(F)F,-1.476421279999923,4.568990879999146,6.045412159999069
"1-methyl-3-(2-phenylethyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",Cn1cc[n+](CCc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](CCc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.476421279999923,2.363283040000678,3.839704320000601
"1-amino-3-methyl-1,2,3-triazolium nitrate",Cn1cc[n+](N)n1.O=[N+]([O-])[O-],Cn1cc[n+](N)n1,O=[N+]([O-])[O-],-0.06256800000013829,0.1507779199998911,0.2133459200000294
"1-amino-3-methyl-1,2,3-triazolium azide",Cn1cc[n+](N)n1.[N-]=[N+]=[N-],Cn1cc[n+](N)n1,[N-]=[N+]=[N-],-0.06256800000013829,-1.687906719999856,-1.6253387199997178
1-methylimidazolium tetrafluoroborate,Cn1cc[nH+]c1.F[B-](F)(F)F,Cn1cc[nH+]c1,F[B-](F)(F)F,-1.068222720000486,3.808310239999682,4.8765329600001674
1-methylimidazolium hexafluorophosphate,Cn1cc[nH+]c1.F[P-](F)(F)(F)(F)F,Cn1cc[nH+]c1,F[P-](F)(F)(F)(F)F,-1.068222720000486,4.568990879999146,5.637213599999631
1-Methylimidazolium pentadecafluorooctanoate,Cn1cc[nH+]c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cn1cc[nH+]c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.068222720000486,0.96741168000095,2.035634400001436
1-Methylimidazolium heptafluorobutyrate,Cn1cc[nH+]c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,Cn1cc[nH+]c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,-1.068222720000486,0.9252516799991639,1.9934743999996498
1-methylimidazolium trifluoroacetate,Cn1cc[nH+]c1.O=C([O-])C(F)(F)F,Cn1cc[nH+]c1,O=C([O-])C(F)(F)F,-1.068222720000486,0.8400558399996587,1.9082785600001446
1-methylimidazolium bis(trifluoromethylsulfonyl)imide,Cn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.068222720000486,2.363283040000678,3.431505760001164
1-methylimidazolium trifluoromethanesulfonate,Cn1cc[nH+]c1.O=S(=O)([O-])C(F)(F)F,Cn1cc[nH+]c1,O=S(=O)([O-])C(F)(F)F,-1.068222720000486,2.288967200001534,3.35718992000202
1-methylimidazolium hydrogen sulfate,Cn1cc[nH+]c1.O=S(=O)([O-])O,Cn1cc[nH+]c1,O=S(=O)([O-])O,-1.068222720000486,0.8855396800004742,1.9537624000009601
1-methylimidazolium nitrate,Cn1cc[nH+]c1.O=[N+]([O-])[O-],Cn1cc[nH+]c1,O=[N+]([O-])[O-],-1.068222720000486,0.1507779199998911,1.219000640000377
1-methylimidazolium chloride,Cn1cc[nH+]c1.[Cl-],Cn1cc[nH+]c1,[Cl-],-1.068222720000486,-0.7622934400004309,0.30592928000005504
1-methylimidazolium perchlorate,Cn1cc[nH+]c1.[O-][Cl+3]([O-])([O-])[O-],Cn1cc[nH+]c1,[O-][Cl+3]([O-])([O-])[O-],-1.068222720000486,1.516808159998581,2.585030879999067
"1,4-dimethyl-4H-1,2,4-triazolium nitrate",Cn1cn[n+](C)c1.O=[N+]([O-])[O-],Cn1cn[n+](C)c1,O=[N+]([O-])[O-],-0.8135463999996686,0.1507779199998911,0.9643243199995597
"1-(2-azidoethyl)-4-methyl-1,2,4-triazolium nitrate",Cn1cn[n+](CCN=[N+]=[N-])c1.O=[N+]([O-])[O-],Cn1cn[n+](CCN=[N+]=[N-])c1,O=[N+]([O-])[O-],-0.9018756800002308,0.1507779199998911,1.0526536000001219
"1-(2-azidoethyl)-4-methyl-4H-1,2,4-triazol-1-ium perchlorate",Cn1cn[n+](CCN=[N+]=[N-])c1.[O-][Cl+3]([O-])([O-])[O-],Cn1cn[n+](CCN=[N+]=[N-])c1,[O-][Cl+3]([O-])([O-])[O-],-0.9018756800002308,1.516808159998581,2.4186838399988115
"1-amino-4-methyl-4H-1,2,4-triazol-1-ium perchlorate",Cn1cn[n+](N)c1.[O-][Cl+3]([O-])([O-])[O-],Cn1cn[n+](N)c1,[O-][Cl+3]([O-])([O-])[O-],-0.668817920000802,1.516808159998581,2.185626079999383
1-benzyl-3-methylbenzotriazolium bis((trifluoromethyl)sulfonyl)imide,Cn1n[n+](Cc2ccccc2)c2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1n[n+](Cc2ccccc2)c2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0688134400002669,2.363283040000678,2.294469600000411
"1,5-diamino-4-methyl-1H-tetrazolium dinitramide",Cn1n[nH+]n(N)c1=N.O=[N+]([O-])[N-][N+](=O)[O-],Cn1n[nH+]n(N)c1=N,O=[N+]([O-])[N-][N+](=O)[O-],0.7003838400013223,1.021713759999292,0.3213299199979698
"1,3-bis(3-((3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)thio)propyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-4.44,2.363283040000678,6.803283040000679
Guanidinium tetrafluoroborate,F[B-](F)(F)F.NC(N)=[NH2+],NC(N)=[NH2+],F[B-](F)(F)F,-4.44,3.808310239999682,8.248310239999682
prolinium tetrafluoroborate,F[B-](F)(F)F.O=C(O)[C@@H]1CCC[NH2+]1,O=C(O)[C@@H]1CCC[NH2+]1,F[B-](F)(F)F,-0.500966719999397,3.808310239999682,4.309276959999079
tris(2-hydroxyethyl)ammonium tetrafluoroborate,F[B-](F)(F)F.OCC[NH+](CCO)CCO,OCC[NH+](CCO)CCO,F[B-](F)(F)F,-2.326040480000884,3.808310239999682,6.134350720000565
diethanolammonium tetrafluoroborate,F[B-](F)(F)F.OCC[NH2+]CCO,OCC[NH2+]CCO,F[B-](F)(F)F,-1.905362560000177,3.808310239999682,5.713672799999859
glycinium tetrafluoroborate,F[B-](F)(F)F.[NH3+]CC(=O)O,[NH3+]CC(=O)O,F[B-](F)(F)F,-0.5224084799996858,3.808310239999682,4.330718719999368
2-hydroxyethanaminium tetrafluoroborate,F[B-](F)(F)F.[NH3+]CCO,[NH3+]CCO,F[B-](F)(F)F,-1.011246880000081,3.808310239999682,4.819557119999763
benzothiazolium tetrafluoroborate,F[B-](F)(F)F.c1ccc2sc[nH+]c2c1,c1ccc2sc[nH+]c2c1,F[B-](F)(F)F,0.4742593599992322,3.808310239999682,3.33405088000045
glycinium hexafluorophosphate,F[P-](F)(F)(F)(F)F.[NH3+]CC(=O)O,[NH3+]CC(=O)O,F[P-](F)(F)(F)(F)F,-0.5224084799996858,4.568990879999146,5.091399359998832
2-fluoropyridinium triflate,Fc1cccc[nH+]1.O=S(=O)([O-])C(F)(F)F,Fc1cccc[nH+]1,O=S(=O)([O-])C(F)(F)F,0.7977897600003043,2.288967200001534,1.4911774400012296
N-(3-cyanopropyl)pyridinium tricyanomethanide,N#CCCC[n+]1ccccc1.N#C[C-](C#N)C#N,N#CCCC[n+]1ccccc1,N#C[C-](C#N)C#N,0.4044505599992219,-0.1914470399991304,-0.5958975999983523
1-(2-cyanoethyl)imidazolium trifluoroacetate,N#CCCn1cc[nH+]c1.O=C([O-])C(F)(F)F,N#CCCn1cc[nH+]c1,O=C([O-])C(F)(F)F,-0.9468508799995474,0.8400558399996587,1.7869067199992061
1-(2-cyanoethyl)imidazolium trifluoromethanesulfonate,N#CCCn1cc[nH+]c1.O=S(=O)([O-])C(F)(F)F,N#CCCn1cc[nH+]c1,O=S(=O)([O-])C(F)(F)F,-0.9468508799995474,2.288967200001534,3.2358180800010814
Guanidinium dicyanamide,N#C[N-]C#N.NC(N)=[NH2+],NC(N)=[NH2+],N#C[N-]C#N,-4.44,-0.117386880000268,4.322613119999732
Guanidinium thiocyanate,N#C[S-].NC(N)=[NH2+],NC(N)=[NH2+],N#C[S-],-4.44,-0.7994431999997147,3.6405568000002857
Guanidinium trifluoroacetate,NC(N)=[NH2+].O=C([O-])C(F)(F)F,NC(N)=[NH2+],O=C([O-])C(F)(F)F,-4.44,0.8400558399996587,5.280055839999659
Guanidinium formate,NC(N)=[NH2+].O=C[O-],NC(N)=[NH2+],O=C[O-],-4.44,-0.4839857600002149,3.9560142399997855
Guanidinium nitrite,NC(N)=[NH2+].O=N[O-],NC(N)=[NH2+],O=N[O-],-4.44,-1.245185919999758,3.1948140800002425
Guanidinium dihydrogen phosphate,NC(N)=[NH2+].O=P([O-])(O)O,NC(N)=[NH2+],O=P([O-])(O)O,-4.44,1.404434080001519,5.84443408000152
Guanidinium trifluoromethanesulfonate,NC(N)=[NH2+].O=S(=O)([O-])C(F)(F)F,NC(N)=[NH2+],O=S(=O)([O-])C(F)(F)F,-4.44,2.288967200001534,6.728967200001534
Guanidinium hydrosulfate,NC(N)=[NH2+].O=S(=O)([O-])O,NC(N)=[NH2+],O=S(=O)([O-])O,-4.44,0.8855396800004742,5.325539680000475
Guanidinium chloride,NC(N)=[NH2+].[Cl-],NC(N)=[NH2+],[Cl-],-4.44,-0.7622934400004309,3.6777065599995695
"1-amino-1H-1,2,4-triazol-1-ium nitrate",N[NH+]1C=NC=N1.O=[N+]([O-])[O-],N[NH+]1C=NC=N1,O=[N+]([O-])[O-],1.304588319999729,0.1507779199998911,-1.153810399999838
"1-amino-1H-1,2,4-triazol-1-ium perchlorate",N[NH+]1C=NC=N1.[O-][Cl+3]([O-])([O-])[O-],N[NH+]1C=NC=N1,[O-][Cl+3]([O-])([O-])[O-],1.304588319999729,1.516808159998581,0.21221983999885197
"1-amino-1, 2, 4-triazolium nitrate",N[n+]1cnc[nH]1.O=[N+]([O-])[O-],N[n+]1cnc[nH]1,O=[N+]([O-])[O-],0.03943199999899605,0.1507779199998911,0.11134592000089505
"1-amino-1, 2, 4-triazolium perchlorate",N[n+]1cnc[nH]1.[O-][Cl+3]([O-])([O-])[O-],N[n+]1cnc[nH]1,[O-][Cl+3]([O-])([O-])[O-],0.03943199999899605,1.516808159998581,1.477376159999585
"1,5-diamino-4H-1,2,3,4-tetrazolium perchlorate",Nc1[nH]nn[n+]1N.[O-][Cl+3]([O-])([O-])[O-],Nc1[nH]nn[n+]1N,[O-][Cl+3]([O-])([O-])[O-],-0.6953841599999038,1.516808159998581,2.2121923199984845
"2,3- diamino-1, 2, 4-triazolium 4,5-dinitroimidazolate",Nc1nc[nH+]n1N.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],Nc1nc[nH+]n1N,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-0.6326283199994038,0.7274668800022113,1.360095200001615
"1,5-diamino-1, 2, 4-triazolium nitrate",Nc1nc[nH][n+]1N.O=[N+]([O-])[O-],Nc1nc[nH][n+]1N,O=[N+]([O-])[O-],-0.6350627199994419,0.1507779199998911,0.785840639999333
"1,5-diamino-1, 2, 4-triazolium perchlorate",Nc1nc[nH][n+]1N.[O-][Cl+3]([O-])([O-])[O-],Nc1nc[nH][n+]1N,[O-][Cl+3]([O-])([O-])[O-],-0.6350627199994419,1.516808159998581,2.1518708799980226
"4-amino-1, 2, 4-triazolium 3-nitro-1, 2, 4-triazolate",Nn1cn[nH+]c1.O=C([O-])C1([N+](=O)[O-])N=CN=N1,Nn1cn[nH+]c1,O=C([O-])C1([N+](=O)[O-])N=CN=N1,-0.4363911999994716,0.9011742399999632,1.3375654399994348
"4-amino-1, 2, 4-triazolium 5-nitrotetrazolate",Nn1cn[nH+]c1.O=C([O-])C1([N+](=O)[O-])N=NN=N1,Nn1cn[nH+]c1,O=C([O-])C1([N+](=O)[O-])N=NN=N1,-0.4363911999994716,1.819772639999937,2.2561638399994086
"4-amino-1,2,4-triazolium nitrate",Nn1cn[nH+]c1.O=[N+]([O-])[O-],Nn1cn[nH+]c1,O=[N+]([O-])[O-],-0.4363911999994716,0.1507779199998911,0.5871691199993627
"4-amino-1, 2, 4-triazolium 4,5-dinitroimidazolate",Nn1cn[nH+]c1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],Nn1cn[nH+]c1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-0.4363911999994716,0.7274668800022113,1.163858080001683
"4-amino-1,2,4-triazolium perchlorate",Nn1cn[nH+]c1.[O-][Cl+3]([O-])([O-])[O-],Nn1cn[nH+]c1,[O-][Cl+3]([O-])([O-])[O-],-0.4363911999994716,1.516808159998581,1.9531993599980526
prolinium trifluoroacetate,O=C(O)[C@@H]1CCC[NH2+]1.O=C([O-])C(F)(F)F,O=C(O)[C@@H]1CCC[NH2+]1,O=C([O-])C(F)(F)F,-0.500966719999397,0.8400558399996587,1.3410225599990557
"N-phenylpyridinium 4-nitro-1,2,3-triazolate",O=C([O-])C1([N+](=O)[O-])C=NN=N1.c1ccc(-[n+]2ccccc2)cc1,c1ccc(-[n+]2ccccc2)cc1,O=C([O-])C1([N+](=O)[O-])C=NN=N1,0.3733963200006283,-0.4800199999990951,-0.8534163199997233
"N-phenylpyridinium 3,5-dinitro-1,2,4-triazolate",O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1.c1ccc(-[n+]2ccccc2)cc1,c1ccc(-[n+]2ccccc2)cc1,O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,0.3733963200006283,1.943453759999064,1.5700574399984357
2-azido-imidazolium 5-nitrotetrazolate,O=C([O-])C1([N+](=O)[O-])N=NN=N1.[N-]=[N+]=Nc1[nH]cc[nH+]1,[N-]=[N+]=Nc1[nH]cc[nH+]1,O=C([O-])C1([N+](=O)[O-])N=NN=N1,-0.2669052800000289,1.819772639999937,2.086677919999966
"1,2,4-triazolium 5-Nitrotetrazolate",O=C([O-])C1([N+](=O)[O-])N=NN=N1.c1nc[nH+][nH]1,c1nc[nH+][nH]1,O=C([O-])C1([N+](=O)[O-])N=NN=N1,0.1412089599997755,1.819772639999937,1.6785636800001615
ethanolammonium glycolate,O=C([O-])CO.[NH3+]CCO,[NH3+]CCO,O=C([O-])CO,-1.011246880000081,-0.1317620799995352,0.8794848000005457
N-phenylpyridinium 5-nitro-benzotriazolate,O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12.c1ccc(-[n+]2ccccc2)cc1,c1ccc(-[n+]2ccccc2)cc1,O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,0.3733963200006283,2.562841280000574,2.1894449599999457
2-hydroxyethylammonium formate,O=C[O-].[NH3+]CCO,[NH3+]CCO,O=C[O-],-1.011246880000081,-0.4839857600002149,0.527261119999866
triphenyl(4-chlorosulfonylbutyl)phosphonium trifluoromethanesulfonate,O=S(=O)(Cl)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([O-])C(F)(F)F,O=S(=O)(Cl)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])C(F)(F)F,-0.9873081600081064,2.288967200001534,3.2762753600096404
sodium bis(fluorosulfonyl)amide,O=S(=O)(F)[N-]S(=O)(=O)F.[Na+],[Na+],O=S(=O)(F)[N-]S(=O)(=O)F,0.7089953600002987,2.417090079999033,1.7080947199987344
L-phenylalanine benzyl ester bis(perfluoroethylsulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-1.283948639999144,2.53439280000035,3.818341439999494
N-(3-Hydroxypropyl)pyridinium bis((trifluoromethyl)sulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCCC[n+]1ccccc1,OCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.09644320000039386,2.363283040000678,2.266839840000284
L-phenylalanine benzyl ester bis(trifluoromethylsulfonyl)amide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.283948639999144,2.363283040000678,3.647231679999822
natrium bis((trifluoromethyl)sulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],[Na+],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.7089953600002987,2.363283040000678,1.6542876800003792
imidazolium bis(trifluoromethanesulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1c[nH+]c[nH]1,c1c[nH+]c[nH]1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8607302400000578,2.363283040000678,3.2240132800007357
"1,3-dibenzyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.162236639998846,2.363283040000678,4.525519679999524
"1,3-dibenzylimidazolium trifluoromethanesulfonate",O=S(=O)([O-])C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,O=S(=O)([O-])C(F)(F)F,-2.162236639998846,2.288967200001534,4.45120384000038
benzothiazolium trifluoromethanesulfonate,O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,c1ccc2sc[nH+]c2c1,O=S(=O)([O-])C(F)(F)F,0.4742593599992322,2.288967200001534,1.8147078400023018
Pyridinium hydrogensulfate,O=S(=O)([O-])O.c1cc[nH+]cc1,c1cc[nH+]cc1,O=S(=O)([O-])O,0.5980928000001402,0.8855396800004742,0.287446880000334
"2,2-dihydroxydiethylamine",O=[N+]([O-])OCC[NH2+]CCO[N+](=O)[O-].O=[N+]([O-])[O-],O=[N+]([O-])OCC[NH2+]CCO[N+](=O)[O-],O=[N+]([O-])[O-],-0.332979519998335,0.1507779199998911,0.4837574399982261
2-azido-1H-imidazol-1-ium nitrate,O=[N+]([O-])[O-].[N-]=[N+]=NC1=NC=C[NH2+]1,[N-]=[N+]=NC1=NC=C[NH2+]1,O=[N+]([O-])[O-],0.4205420799994126,0.1507779199998911,-0.2697641599995215
"3-azido-1-(2-azidoethyl)-1H-1,2,4-triazol-1-ium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=NCC[NH+]1C=NC(N=[N+]=[N-])=N1,[N-]=[N+]=NCC[NH+]1C=NC(N=[N+]=[N-])=N1,O=[N+]([O-])[O-],0.8729025600008384,0.1507779199998911,-0.7221246400009473
"1-(2-azidoethyl)-1H-1,2,4-triazol-1-ium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=NCC[NH+]1C=NC=N1,[N-]=[N+]=NCC[NH+]1C=NC=N1,O=[N+]([O-])[O-],0.9845912000014865,0.1507779199998911,-0.8338132800015954
"4-amino-1-(2-azidoethyl)-4H-1,2,4-triazol-1-ium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=NCC[n+]1cn(N)cn1,[N-]=[N+]=NCC[n+]1cn(N)cn1,O=[N+]([O-])[O-],-0.4581267200008736,0.1507779199998911,0.6089046400007647
"1-(2-azidoethyl)-1,2,4-triazolium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=NCC[n+]1cnc[nH]1,[N-]=[N+]=NCC[n+]1cnc[nH]1,O=[N+]([O-])[O-],-0.2406110400002408,0.1507779199998911,0.3913889600001319
2-azido-imidazolium  nitrate,O=[N+]([O-])[O-].[N-]=[N+]=Nc1[nH]cc[nH+]1,[N-]=[N+]=Nc1[nH]cc[nH+]1,O=[N+]([O-])[O-],-0.2669052800000289,0.1507779199998911,0.41768319999992
"3,5-diazido-1,2,4-triazolium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=Nc1nc(N=[N+]=[N-])[nH+][nH]1,[N-]=[N+]=Nc1nc(N=[N+]=[N-])[nH+][nH]1,O=[N+]([O-])[O-],0.1780513600018452,0.1507779199998911,-0.027273440001954113
"3-azido-1,2,4-triazolium  nitrate",O=[N+]([O-])[O-].[N-]=[N+]=Nc1nc[nH+][nH]1,[N-]=[N+]=Nc1nc[nH+][nH]1,O=[N+]([O-])[O-],0.04225263999929574,0.1507779199998911,0.10852528000059536
glycinium nitrate,O=[N+]([O-])[O-].[NH3+]CC(=O)O,[NH3+]CC(=O)O,O=[N+]([O-])[O-],-0.5224084799996858,0.1507779199998911,0.6731863999995769
8-phenyloctylammonium nitrate,O=[N+]([O-])[O-].[NH3+]CCCCCCCCc1ccccc1,[NH3+]CCCCCCCCc1ccccc1,O=[N+]([O-])[O-],-1.481004479999174,0.1507779199998911,1.631782399999065
ethanolammonium nitrate,O=[N+]([O-])[O-].[NH3+]CCO,[NH3+]CCO,O=[N+]([O-])[O-],-1.011246880000081,0.1507779199998911,1.162024799999972
"3,4-benzo-1-azacyclohexane nitrate",O=[N+]([O-])[O-].c1ccc2c(c1)CCC[NH2+]2,c1ccc2c(c1)CCC[NH2+]2,O=[N+]([O-])[O-],-1.525291519999919,0.1507779199998911,1.6760694399998102
"N-phenylpyridinium 2,4-dinitroimidazolate",O=[N+]([O-])c1c[n-]c([N+](=O)[O-])n1.c1ccc(-[n+]2ccccc2)cc1,c1ccc(-[n+]2ccccc2)cc1,O=[N+]([O-])c1c[n-]c([N+](=O)[O-])n1,0.3733963200006283,0.9093478399994268,0.5359515199987985
"1-(2-azidoethyl)-1,2,4-triazolium 4,5-dinitroimidazolate",O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-].[N-]=[N+]=NCC[n+]1cnc[nH]1,[N-]=[N+]=NCC[n+]1cnc[nH]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-0.2406110400002408,0.7274668800022113,0.9680779200024521
"2-azido-imidazolium 4,5-dinitroimidazolate",O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-].[N-]=[N+]=Nc1[nH]cc[nH+]1,[N-]=[N+]=Nc1[nH]cc[nH+]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-0.2669052800000289,0.7274668800022113,0.9943721600022402
"3-azido-1, 2, 4-triazolium 4,5-dinitroimidazolate",O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-].[N-]=[N+]=Nc1nc[nH+][nH]1,[N-]=[N+]=Nc1nc[nH+][nH]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],0.04225263999929574,0.7274668800022113,0.6852142400029155
"N-phenylpyridinium 4,5-dinitroimidazolate",O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-].c1ccc(-[n+]2ccccc2)cc1,c1ccc(-[n+]2ccccc2)cc1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],0.3733963200006283,0.7274668800022113,0.354070560001583
"1, 2, 4-triazolium 4,5-dinitroimidazolate",O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-].c1nc[nH+][nH]1,c1nc[nH+][nH]1,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],0.1412089599997755,0.7274668800022113,0.5862579200024358
glycinium chloride,[Cl-].[NH3+]CC(=O)O,[NH3+]CC(=O)O,[Cl-],-0.5224084799996858,-0.7622934400004309,-0.2398849600007451
"1,3-dibenzylimidazolium chloride",[Cl-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,[Cl-],-2.162236639998846,-0.7622934400004309,1.399943199998415
tetraphenylphosphonium chloride,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[Cl-],-1.113274080004558,-0.7622934400004309,0.3509806400041271
ammonium fluoride,[F-].[NH4+],[NH4+],[F-],-0.2218620799999176,-1.272959839999831,-1.0510977599999134
2-azido-1H-imidazol-1-ium perchlorate,[N-]=[N+]=NC1=NC=C[NH2+]1.[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NC1=NC=C[NH2+]1,[O-][Cl+3]([O-])([O-])[O-],0.4205420799994126,1.516808159998581,1.0962660799991684
"3-azido-1H-1,2,4-triazol-1-ium perchlorate",[N-]=[N+]=NC1=N[NH2+]C=N1.[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NC1=N[NH2+]C=N1,[O-][Cl+3]([O-])([O-])[O-],1.029324320000486,1.516808159998581,0.48748383999809497
"1-(2-azidoethyl)-1H-1,2,4-triazol-1-ium perchlorate",[N-]=[N+]=NCC[NH+]1C=NC=N1.[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NCC[NH+]1C=NC=N1,[O-][Cl+3]([O-])([O-])[O-],0.9845912000014865,1.516808159998581,0.5322169599970945
"4-amino-1-(2-azidoethyl)-4H-1,2,4-triazol-1-ium perchlorate",[N-]=[N+]=NCC[n+]1cn(N)cn1.[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NCC[n+]1cn(N)cn1,[O-][Cl+3]([O-])([O-])[O-],-0.4581267200008736,1.516808159998581,1.9749348799994546
